#level  species density 
#(#)              (cm^-3) 
7       'H II'     902825156379667.625000
7       'C I'      1575528867264716800.000000
7       'C II'     314764342580224.000000
7       'Na I'     1667559105944.531738
7       'Na II'    10186566192071140.000000
7       'Mg I'     9071483557322430.000000
7       'Mg II'    171841078379466944.000000
7       'Si I'     66792449396337480.000000
7       'Si II'    92696256521621568.000000
7       'K I'      10580458796.935144
7       'K II'     628422529426892.375000
7       'Ca I'     7190946923880.437500
7       'Ca II'    10895171338214216.000000
7       'Cr I'     25667403900688.207031
7       'Cr II'    2202413622057665.000000
7       'Fe I'     15708591621216378.000000
7       'Fe II'    115214972938302240.000000
7       'Ni I'     2048829847552733.500000
7       'Ni II'    6425495422117926.000000
8       'e- '      484061963287750336.000000
8       'H- '      1845499371616.224609
8       'H I'      5607237349687217356800.000000
8       'H II'     1170100255558646.750000
8       'C I'      1855605170279360512.000000
8       'C II'     390780381153280.000000
8       'Na I'     2083902339391.804932
8       'Na II'    11997406533955166.000000
8       'Mg I'     10819731760911254.000000
8       'Mg II'    202255332061141664.000000
8       'Si I'     78866998168504768.000000
8       'Si II'    108975492306199776.000000
8       'K I'      13421709058.810343
8       'K II'     740142063146493.500000
8       'Ca I'     8828165743877.574219
8       'Ca II'    12831748048795628.000000
8       'Cr I'     31165839865146.886719
8       'Cr II'    2593021788259083.500000
8       'Fe I'     18635542231834880.000000
8       'Fe II'    135563517113071840.000000
8       'Ni I'     2436463110017000.000000
8       'Ni II'    7544421458489688.000000
9       'e- '      568079692303608768.000000
9       'H- '      2484473446695.535156
9       'H I'      6583837298106662125568.000000
9       'H II'     1512710054475891.500000
9       'C I'      2178766519493672192.000000
9       'C II'     484127709021952.000000
9       'Na I'     2591136500219.662109
9       'Na II'    14086823923964326.000000
9       'Mg I'     12846390965105338.000000
9       'Mg II'    237339483940339904.000000
9       'Si I'     92759648085482336.000000
9       'Si II'    127798952160107552.000000
9       'K I'      16938299529.318249
9       'K II'     869049785056227.750000
9       'Ca I'     10785512729747.824219
9       'Ca II'    15066205369729978.000000
9       'Cr I'     37662345344272.000000
9       'Cr II'    3043574219280685.000000
9       'Fe I'     22010921405976924.000000
9       'Fe II'    159044645959805824.000000
9       'Ni I'     2885115500617158.500000
9       'Ni II'    8834117587058960.000000
10      'e- '      665144553574772480.000000
10      'H- '      3329377753043.544922
10      'H I'      7711586249715991183360.000000
10      'H II'     1950434273473517.750000
10      'C I'      2551937261854600192.000000
10      'C II'     598433497161216.000000
10      'Na I'     3209654807877.121094
10      'Na II'    16499589100638554.000000
10      'Mg I'     15202566280621328.000000
10      'Mg II'    277837785451605120.000000
10      'Si I'     108782415225978912.000000
10      'Si II'    149555789590589088.000000
10      'K I'      21292281608.144241
10      'K II'     1017908350577704.500000
10      'Ca I'     13129344291940.511719
10      'Ca II'    17646407641676440.000000
10      'Cr I'     45353989021992.375000
10      'Cr II'    3563669290206480.000000
10      'Fe I'     25915064650356068.000000
10      'Fe II'    186153610945334080.000000
10      'Ni I'     3405703547153511.500000
10      'Ni II'    10320923455040250.000000
11      'e- '      777395987427281920.000000
11      'H- '      4444046583088.792969
11      'H I'      9013541728650347413504.000000
11      'H II'     2513773544225433.500000
11      'C I'      2982743705526872064.000000
11      'C II'     739440186415616.000000
11      'Na I'     3960375242842.389648
11      'Na II'    19285024313054540.000000
11      'Mg I'     17923118597238396.000000
11      'Mg II'    324591562783743232.000000
11      'Si I'     127175822784015552.000000
11      'Si II'    174777909486060352.000000
11      'K I'      26661237299.964573
11      'K II'     1189761179349267.750000
11      'Ca I'     15920643624955.496094
11      'Ca II'    20625095681702624.000000
11      'Cr I'     54406103581408.726562
11      'Cr II'    4163932603952786.500000
11      'Fe I'     30400672895302740.000000
11      'Fe II'    217471793893565536.000000
11      'Ni I'     4006417433402554.000000
11      'Ni II'    12037691326022374.000000
12      'e- '      907356697135199872.000000
12      'H- '      5912789130774.433594
12      'H I'      10517253128174612512768.000000
12      'H II'     3242075291262696.000000
12      'C I'      3480297704333634048.000000
12      'C II'     914156176217600.000000
12      'Na I'     4869445182572.313477
12      'Na II'    22502059199805588.000000
12      'Mg I'     21054408972610148.000000
12      'Mg II'    378601333321572160.000000
12      'Si I'     148250253993186048.000000
12      'Si II'    204077834608264192.000000
12      'K I'      33268134439.485920
12      'K II'     1388244573519035.750000
12      'Ca I'     19235974547481.972656
12      'Ca II'    24065281126865088.000000
12      'Cr I'     65028695866235.445312
12      'Cr II'    4857047288177905.000000
12      'Fe I'     35538686997331216.000000
12      'Fe II'    253685863347142848.000000
12      'Ni I'     4697917097125413.000000
12      'Ni II'    14022799252444180.000000
13      'e- '      1057090439354700928.000000
13      'H- '      7838899259670.696289
13      'H I'      12255878421496645812224.000000
13      'H II'     4200439711237068.500000
13      'C I'      4055565253262640640.000000
13      'C II'     1131897192969728.000000
13      'Na I'     5972589309387.354492
13      'Na II'    26221616238409660.000000
13      'Mg I'     24657563991658864.000000
13      'Mg II'    441065975939800896.000000
13      'Si I'     173100338561108416.000000
13      'Si II'    237471729536362688.000000
13      'K I'      42008809304.001480
13      'K II'     1617734498321029.750000
13      'Ca I'     23397567409628.164062
13      'Ca II'    28042573654775712.000000
13      'Cr I'     77863635706141.546875
13      'Cr II'    5657889435028678.000000
13      'Fe I'     41764192674134640.000000
13      'Fe II'    295272579644684928.000000
13      'Ni I'     5407471240605910.000000
13      'Ni II'    16407999840394046.000000
14      'e- '      1231733790165457664.000000
14      'H- '      10386966855648.091797
14      'H I'      14269749491737064112128.000000
14      'H II'     5423457638152560.000000
14      'C I'      4721888444083698688.000000
14      'C II'     1400436283833344.000000
14      'Na I'     7310867573284.332031
14      'Na II'    30529964673171484.000000
14      'Mg I'     28832885859282632.000000
14      'Mg II'    513417801312820800.000000
14      'Si I'     201078139273842432.000000
14      'Si II'    276958650733143488.000000
14      'K I'      52218513996.362709
14      'K II'     1883555431662783.750000
14      'Ca I'     28151500617244.332031
14      'Ca II'    32649587278964776.000000
14      'Cr I'     92655515218115.187500
14      'Cr II'    6585589789954106.000000
14      'Fe I'     48622512155563184.000000
14      'Fe II'    343795748297932672.000000
14      'Ni I'     6311169443425780.000000
14      'Ni II'    19088994324109588.000000
15      'e- '      1434618723829732096.000000
15      'H- '      13742059120688.599609
15      'H I'      16601035821926355828736.000000
15      'H II'     7018475960392411.000000
15      'C I'      5493209315634627584.000000
15      'C II'     1735869087160320.000000
15      'Na I'     8928055937757.337891
15      'Na II'    35517303651931204.000000
15      'Mg I'     33624352658756004.000000
15      'Mg II'    597215275798730368.000000
15      'Si I'     233105889047263424.000000
15      'Si II'    323029046566573120.000000
15      'K I'      64767601473.536026
15      'K II'     2191272889145583.750000
15      'Ca I'     33786176491164.011719
15      'Ca II'    37982601959499448.000000
15      'Cr I'     109970278713501.296875
15      'Cr II'    7659317777026067.000000
15      'Fe I'     56460159630648960.000000
15      'Fe II'    400068518858321344.000000
15      'Ni I'     7348820242743716.000000
15      'Ni II'    22201036037633268.000000
16      'e- '      1669980828156174336.000000
16      'H- '      18164577631765.242188
16      'H I'      19303809425769947463680.000000
16      'H II'     9062330177223832.000000
16      'C I'      6387416231521514496.000000
16      'C II'     2147694052104192.000000
16      'Na I'     10901196352954.324219
16      'Na II'    41299270407053520.000000
16      'Mg I'     39220682990582768.000000
16      'Mg II'    694324420247476096.000000
16      'Si I'     270231078254744800.000000
16      'Si II'    376446841705122816.000000
16      'K I'      80307990670.671249
16      'K II'     2548023734836270.500000
16      'Ca I'     40548499412794.125000
16      'Ca II'    44165195879933384.000000
16      'Cr I'     130531514608907.562500
16      'Cr II'    8903655546322974.000000
16      'Fe I'     65574626918071744.000000
16      'Fe II'    465280382004207680.000000
16      'Ni I'     8557788827507318.000000
16      'Ni II'    25803008113643856.000000
17      'e- '      1942706935939009280.000000
17      'H- '      23991452620841.757812
17      'H I'      22436867851588812668928.000000
17      'H II'     11659711414013380.000000
17      'C I'      7423957674817798144.000000
17      'C II'     2649451363749888.000000
17      'Na I'     13315714570286.843750
17      'Na II'    48001606490953912.000000
17      'Mg I'     45794191016570776.000000
17      'Mg II'    806807231324513280.000000
17      'Si I'     313431080301198208.000000
17      'Si II'    438204384131073152.000000
17      'K I'      99593981189.056366
17      'K II'     2961568504677313.000000
17      'Ca I'     48696191064451.500000
17      'Ca II'    51331757944753512.000000
17      'Cr I'     155060097197937.000000
17      'Cr II'    10345399525318572.000000
17      'Fe I'     76233216232245488.000000
17      'Fe II'    540780970988275840.000000
17      'Ni I'     9972798945911660.000000
17      'Ni II'    29964846626907532.000000
18      'e- '      2258744146619767296.000000
18      'H- '      31658747801527.273438
18      'H I'      26065548131592101167104.000000
18      'H II'     14971578028442166.000000
18      'C I'      8624438348515426304.000000
18      'C II'     3263049112932352.000000
18      'Na I'     16260883120804.912109
18      'Na II'    55764044225412984.000000
18      'Mg I'     53474077490406328.000000
18      'Mg II'    937017321633091072.000000
18      'Si I'     363501902228789184.000000
18      'Si II'    509694462787978176.000000
18      'K I'      123464477538.957382
18      'K II'     3440530869319872.500000
18      'Ca I'     58474405464883.070312
18      'Ca II'    59631665173293248.000000
18      'Cr I'     184190954644145.375000
18      'Cr II'    12014492592455768.000000
18      'Fe I'     88631231050580032.000000
18      'Fe II'    628171755157214208.000000
18      'Ni I'     11621464642885210.000000
18      'Ni II'    34775237737110192.000000
19      'e- '      2625193179070613504.000000
19      'H- '      41743171197641.492188
19      'H I'      30268005502610745327616.000000
19      'H II'     19207125562306576.000000
19      'C I'      10014700404156524544.000000
19      'C II'     4015788583184384.000000
19      'Na I'     19847185383395.355469
19      'Na II'    64753725782782688.000000
19      'Mg I'     62419271094980304.000000
19      'Mg II'    1087765669461239936.000000
19      'Si I'     421414412613535040.000000
19      'Si II'    592564416561027584.000000
19      'K I'      152968812400.710724
19      'K II'     3995226298382890.500000
19      'Ca I'     70183960321446.382812
19      'Ca II'    69243592720566560.000000
19      'Cr I'     218701253737370.906250
19      'Cr II'    13946734329955026.000000
19      'Fe I'     103009280808996176.000000
19      'Fe II'    729361399856689536.000000
19      'Ni I'     13537595533329462.000000
19      'Ni II'    40339488524304008.000000
20      'e- '      3050415555060892672.000000
20      'H- '      55020442242884.320312
20      'H I'      35141050280015598452736.000000
20      'H II'     24607768830911392.000000
20      'C I'      11626759109729591296.000000
20      'C II'     4936696338823168.000000
20      'Na I'     24226632291681.339844
20      'Na II'    75177673745310752.000000
20      'Mg I'     72883783323425712.000000
20      'Mg II'    1262477064503159552.000000
20      'Si I'     488624994979801408.000000
20      'Si II'    688601015604162048.000000
20      'K I'      189524786904.390198
20      'K II'     4638432367663339.000000
20      'Ca I'     84254050139300.265625
20      'Ca II'    80388807568883872.000000
20      'Cr I'     259738010216606.343750
20      'Cr II'    16186285063016076.000000
20      'Fe I'     119755888179897392.000000
20      'Fe II'    846623672747236736.000000
20      'Ni I'     15772989143238428.000000
20      'Ni II'    46778124254954240.000000
21      'e- '      3543691637412815872.000000
21      'H- '      72505431508269.593750
21      'H I'      40793457434561483898880.000000
21      'H II'     31460602707126988.000000
21      'C I'      13496586545659731968.000000
21      'C II'     6058302638915584.000000
21      'Na I'     29586938295115.007812
21      'Na II'    87268479452517872.000000
21      'Mg I'     85173924742999312.000000
21      'Mg II'    1464978656028446720.000000
21      'Si I'     566846379592554112.000000
21      'Si II'    799735500824378496.000000
21      'K I'      234900062226.281433
21      'K II'     5384505643670164.000000
21      'Ca I'     101209762711363.078125
21      'Ca II'    93315879973252096.000000
21      'Cr I'     308696096578139.062500
21      'Cr II'    18782656740291244.000000
21      'Fe I'     139337035693031616.000000
21      'Fe II'    982483910917883136.000000
21      'Ni I'     18389285331299012.000000
21      'Ni II'    54223125031152928.000000
22      'e- '      4116041469507791360.000000
22      'H- '      95520613529864.031250
22      'H I'      47347447507552156254208.000000
22      'H II'     40173826088820656.000000
22      'C I'      15664591035856318464.000000
22      'C II'     7427418297204736.000000
22      'Na I'     36137380106050.882812
22      'Na II'    101287486462457504.000000
22      'Mg I'     99567352284261840.000000
22      'Mg II'    1699637183237894912.000000
22      'Si I'     657693000267144320.000000
22      'Si II'    928447840258967424.000000
22      'K I'      291150330722.549927
22      'K II'     6249577236219926.000000
22      'Ca I'     121601871985583.812500
22      'Ca II'    108304145137112800.000000
22      'Cr I'     366969427175154.562500
22      'Cr II'    21791654852413508.000000
22      'Fe I'     162168042381391744.000000
22      'Fe II'    1139887871483326848.000000
22      'Ni I'     21444083636430352.000000
22      'Ni II'    62834444606449616.000000
23      'e- '      4780504431094358016.000000
23      'H- '      125819307431286.218750
23      'H I'      54948491647006342643712.000000
23      'H II'     51264963249246920.000000
23      'C I'      18178866996496447488.000000
23      'C II'     9100749011679232.000000
23      'Na I'     44140000171554.179688
23      'Na II'    117545742100696688.000000
23      'Mg I'     116410910346321392.000000
23      'Mg II'    1971633725089656832.000000
23      'Si I'     763152371835956352.000000
23      'Si II'    1077623819929971840.000000
23      'K I'      360871207156.019653
23      'K II'     7252846809780978.000000
23      'Ca I'     146115967875040.593750
23      'Ca II'    125686047588661552.000000
23      'Cr I'     436290751812248.937500
23      'Cr II'    25279627389872956.000000
23      'Fe I'     188767732475383456.000000
23      'Fe II'    1322317201063811328.000000
23      'Ni I'     25008725244498936.000000
23      'Ni II'    72799681362765312.000000
24      'e- '      5550910352354308096.000000
24      'H- '      165721470726063.531250
24      'H I'      63767034882933282308096.000000
24      'H II'     65224083690916160.000000
24      'C I'      21095786238423138304.000000
24      'C II'     11123951853289472.000000
24      'Na I'     53966179949065.687500
24      'Na II'    136407628403711200.000000
24      'Mg I'     136299300185409600.000000
24      'Mg II'    2286850510178651648.000000
24      'Si I'     886353173213571328.000000
24      'Si II'    1249844685923166720.000000
24      'K I'      447628161009.240662
24      'K II'     8416809607840466.000000
24      'Ca I'     175777009367192.468750
24      'Ca II'    145850882615203872.000000
24      'Cr I'     519367286055341.062500
24      'Cr II'    29323635641586256.000000
24      'Fe I'     220033755223194496.000000
24      'Fe II'    1533561502277112832.000000
24      'Ni I'     29198811344068636.000000
24      'Ni II'    84306627141405792.000000
25      'e- '      6442973934800634880.000000
25      'H- '      218248784286541.906250
25      'H I'      73993923869420747227136.000000
25      'H II'     82653308141278592.000000
25      'C I'      24478463717870465024.000000
25      'C II'     13552513393147904.000000
25      'Na I'     66059464905118.812500
25      'Na II'    158281114960787104.000000
25      'Mg I'     159882167145241056.000000
25      'Mg II'    2651890089011911168.000000
25      'Si I'     1030681325344667392.000000
25      'Si II'    1448117900478084864.000000
25      'K I'      555768735899.440552
25      'K II'     9766653121073154.000000
25      'Ca I'     211775725310182.000000
25      'Ca II'    169234499711528704.000000
25      'Cr I'     619276875851851.375000
25      'Cr II'    34009918278925704.000000
25      'Fe I'     256936346990062688.000000
25      'Fe II'    1777898838386823680.000000
25      'Ni I'     34140277896110772.000000
25      'Ni II'    97569054102829504.000000
26      'e- '      7477811164341490688.000000
26      'H- '      287350856662583.562500
26      'H I'      85847595720823885791232.000000
26      'H II'     104694091459664864.000000
26      'C I'      28399083747820814336.000000
26      'C II'     16505184629297152.000000
26      'Na I'     80852314862667.265625
26      'Na II'    183633227187987008.000000
26      'Mg I'     187533139936977600.000000
26      'Mg II'    3074679486749138432.000000
26      'Si I'     1198402515700009984.000000
26      'Si II'    1677495457825907712.000000
26      'K I'      689928724957.890503
26      'K II'     11331206563974180.000000
26      'Ca I'     255121110367948.156250
26      'Ca II'    196336113497821664.000000
26      'Cr I'     738334801197078.500000
26      'Cr II'    39438389127463504.000000
26      'Fe I'     300008623934135744.000000
26      'Fe II'    2060803145378184704.000000
26      'Ni I'     39914103969247328.000000
26      'Ni II'    112894803280786496.000000
27      'e- '      8677894412749871104.000000
27      'H- '      378340268921274.750000
27      'H I'      99599405395059549405184.000000
27      'H II'     132348053983366672.000000
27      'C I'      32947378845649596416.000000
27      'C II'     20068272551616512.000000
27      'Na I'     99025751229816.203125
27      'Na II'    213043985828681312.000000
27      'Mg I'     220186591119135168.000000
27      'Mg II'    3564595857496109568.000000
27      'Si I'     1394335064407308544.000000
27      'Si II'    1942249462661394176.000000
27      'K I'      856953062323.132690
27      'K II'     13146282078969578.000000
27      'Ca I'     307593472150037.812500
27      'Ca II'    227775348825979168.000000
27      'Cr I'     881067633503409.250000
27      'Cr II'    45731516207336976.000000
27      'Fe I'     350638350351635968.000000
27      'Fe II'    2388348947988343808.000000
27      'Ni I'     46700569472108384.000000
27      'Ni II'    130586608384079392.000000
28      'e- '      10070993285774141440.000000
28      'H- '      498117882520211.687500
28      'H I'      115548712305523152650240.000000
28      'H II'     167262621798822976.000000
28      'C I'      38222284221610254336.000000
28      'C II'     24395080322744320.000000
28      'Na I'     121287140758274.093750
28      'Na II'    247153316201044128.000000
28      'Mg I'     258539478427747904.000000
28      'Mg II'    4132317964090239488.000000
28      'Si I'     1622332899552381440.000000
28      'Si II'    2248554582667423232.000000
28      'K I'      1064424915973.918213
28      'K II'     15251387743830716.000000
28      'Ca I'     370873151546595.625000
28      'Ca II'    264236062200195264.000000
28      'Cr I'     1051430385513537.500000
28      'Cr II'    53025445485497464.000000
28      'Fe I'     409832818382877312.000000
28      'Fe II'    2767761383439350272.000000
28      'Ni I'     54641665624173688.000000
28      'Ni II'    151035340893774112.000000
29      'e- '      11688191419685298176.000000
29      'H- '      655740294702075.250000
29      'H I'      134040359727439236038656.000000
29      'H II'     211377197556001856.000000
29      'C I'      44337776084916002816.000000
29      'C II'     29653167768805376.000000
29      'Na I'     148535279328849.625000
29      'Na II'    286698288287878048.000000
29      'Mg I'     303534376519616704.000000
29      'Mg II'    4790007350374712320.000000
29      'Si I'     1887400513762099968.000000
29      'Si II'    2602958640210532352.000000
29      'K I'      1321971248569.393311
29      'K II'     17692033501121202.000000
29      'Ca I'     447117194994757.562500
29      'Ca II'    306505792136268736.000000
29      'Cr I'     1254566297344545.750000
29      'Cr II'    61476421286511920.000000
29      'Fe I'     478961213192790272.000000
29      'Fe II'    3207154510217579520.000000
29      'Ni I'     63924332729494784.000000
29      'Ni II'    174667885003976384.000000
30      'e- '      13573051749751834624.000000
30      'H- '      862890123769653.750000
30      'H I'      155450467912257281982464.000000
30      'H II'     268768336411119008.000000
30      'C I'      51417969706207428608.000000
30      'C II'     36224420685725696.000000
30      'Na I'     181444740789242.875000
30      'Na II'    332483133602266176.000000
30      'Mg I'     355095939296926656.000000
30      'Mg II'    5552032087355459584.000000
30      'Si I'     2190463329991454208.000000
30      'Si II'    3017136377715254784.000000
30      'K I'      1638355128643.161621
30      'K II'     20517859000611224.000000
30      'Ca I'     537424905229332.250000
30      'Ca II'    355444764069348736.000000
30      'Cr I'     1492109645924234.250000
30      'Cr II'    71258835524426216.000000
30      'Fe I'     557841787713086144.000000
30      'Fe II'    3717053494732720128.000000
30      'Ni I'     74570046933008432.000000
30      'Ni II'    202132265894392832.000000
31      'e- '      15766292503756292096.000000
31      'H- '      1135188562974448.500000
31      'H I'      180245927621100220448768.000000
31      'H II'     342576758407384640.000000
31      'C I'      59617176813012426752.000000
31      'C II'     44338998226198528.000000
31      'Na I'     221395088248549.312500
31      'Na II'    385505625564472384.000000
31      'Mg I'     414773062016578432.000000
31      'Mg II'    6434585248639214592.000000
31      'Si I'     2539443501140253184.000000
31      'Si II'    3498806588516827648.000000
31      'K I'      2028508331364.724365
31      'K II'     23790479307630864.000000
31      'Ca I'     645120725240496.375000
31      'Ca II'    412118840627437568.000000
31      'Cr I'     1772102230888553.500000
31      'Cr II'    82583152752977520.000000
31      'Fe I'     648745562256788480.000000
31      'Fe II'    4308026899402009600.000000
31      'Ni I'     86878680027568256.000000
31      'Ni II'    233959682945255744.000000
32      'e- '      18327789874035681280.000000
32      'H- '      1492382967707779.250000
32      'H I'      208899748481901703200768.000000
32      'H II'     440283601430004416.000000
32      'C I'      69091326271878332416.000000
32      'C II'     54636703481970688.000000
32      'Na I'     269173676707685.281250
32      'Na II'    446777233475168512.000000
32      'Mg I'     482079169258614656.000000
32      'Mg II'    7456128060541057024.000000
32      'Si I'     2933959610344599040.000000
32      'Si II'    4064196763294585344.000000
32      'K I'      2503977382168.772461
32      'K II'     27572321136658796.000000
32      'Ca I'     771140851117073.250000
32      'Ca II'    477610294839442112.000000
32      'Cr I'     2095110225415834.750000
32      'Cr II'    95670178815274848.000000
32      'Fe I'     750867977457330688.000000
32      'Fe II'    4993887254634536960.000000
32      'Ni I'     100815174789019248.000000
32      'Ni II'    271027163870017984.000000
33      'e- '      21328063918808162304.000000
33      'H- '      1960631033305889.750000
33      'H I'      241987473793119365890048.000000
33      'H II'     571834724906145344.000000
33      'C I'      80030142072773394432.000000
33      'C II'     67901679011921920.000000
33      'Na I'     325836482889667.375000
33      'Na II'    517528585356447360.000000
33      'Mg I'     556886012520230208.000000
33      'Mg II'    8638659795841830912.000000
33      'Si I'     3375462119483891200.000000
33      'Si II'    4731137474730031104.000000
33      'K I'      3079615414835.109375
33      'K II'     31939342666263896.000000
33      'Ca I'     917030456670528.625000
33      'Ca II'    553235598520937856.000000
33      'Cr I'     2463243561378420.500000
33      'Cr II'    110787162710028016.000000
33      'Fe I'     863956837772360448.000000
33      'Fe II'    5790714470910709760.000000
33      'Ni I'     116414026002625248.000000
33      'Ni II'    314324698704860672.000000
34      'e- '      24859348280330412032.000000
34      'H- '      2573764118675944.000000
34      'H I'      280139732665073204723712.000000
34      'H II'     753970592524449664.000000
34      'C I'      92641078121163063296.000000
34      'C II'     85423807158206464.000000
34      'Na I'     392036479252879.312500
34      'Na II'    599108610428926848.000000
34      'Mg I'     637785122578570752.000000
34      'Mg II'    10007553467379761152.000000
34      'Si I'     3860219249637271552.000000
34      'Si II'    5524487138878627840.000000
34      'K I'      3768485879431.605957
34      'K II'     36974776089765296.000000
34      'Ca I'     1082674881339787.625000
34      'Ca II'    640439045408254464.000000
34      'Cr I'     2873580489873121.000000
34      'Cr II'    128232168460140032.000000
34      'Fe I'     985854012678237440.000000
34      'Fe II'    6718009440581083136.000000
34      'Ni I'     133500752842558384.000000
34      'Ni II'    365149317950226624.000000
35      'e- '      29035073134855467008.000000
35      'H- '      3375239389960230.500000
35      'H I'      324033093568633562464256.000000
35      'H II'     1013070356751705856.000000
35      'C I'      107146168545837301760.000000
